ligne,rating,themes,plies_historique,nb_coups_legaux,coup_reseau,reussi_reseau,p_correct_reseau,rang_correct_reseau,value_reseau,coup_recherche,reussi_recherche,part_visites_correct,duree_s,erreur
1278,1937,crushing fork middlegame veryLong,32,41,c1f4,False,0.01065861266839086,11,0.5892752408981323,b3d1,False,0.0014285714132711291,5.551877800025977,
1280,1963,advancedPawn crushing deflection endgame long promotion rookEndgame,120,18,h6h7,True,0.4018926429662874,1,-0.0598822645843029,g6b6,False,0.08857142925262451,5.4025225000223145,
1282,2302,advantage deflection kingsideAttack long master middlegame pin,35,39,e6c4,False,0.35333741352344356,2,-0.3065681457519531,e6c4,False,0.04571428522467613,5.773780899995472,
1284,1933,mate mateIn2 middlegame queensideAttack short,46,44,c3c4,False,0.21996008606064202,2,-0.48621073365211487,a2a8,True,0.9471428394317627,0.4816291999886744,
1286,1943,advantage endgame fork long,66,34,f3g3,False,0.14516610013545533,2,-0.004938486963510513,f3f5,True,0.8728571534156799,6.108102500002133,
1288,2289,advancedPawn crushing discoveredAttack discoveredCheck endgame long rookEndgame,96,7,a7a6,False,0.10351024472301117,3,0.03677346557378769,a7a6,False,0.044285714626312256,5.3860952999966685,
1290,2062,crushing fork middlegame veryLong,69,30,d7d3,True,0.7233008197652424,1,-0.7022231817245483,d7d3,True,0.9885714054107666,5.019976699986728,
1292,1942,deflection kingsideAttack mate mateIn4 middlegame veryLong,46,39,d1c1,False,0.09994416884078279,3,-0.42172253131866455,d1d6,False,0.012857142835855484,4.953763299999991,
1294,2300,advancedPawn crushing endgame long promotion sacrifice,96,19,g5g6,False,0.010600667317937885,9,-0.27711862325668335,g5g6,False,0.0014285714132711291,5.021102400001837,
1296,1901,advancedPawn endgame mate mateIn2 pawnEndgame short,98,7,c6c7,False,0.06742274801272671,2,-0.1053164154291153,e6d6,True,0.9157142639160156,0.5290584999893326,
1298,2185,crushing kingsideAttack long middlegame pin sacrifice,47,58,g4e3,False,0.018764656460073456,5,0.7932692766189575,c5d5,True,0.699999988079071,5.428757299989229,
1300,2253,advantage long middlegame trappedPiece,32,50,c4d5,True,0.9595779881608304,1,0.00382813042961061,c4d5,True,0.9957143068313599,5.775654299999587,
1302,2291,crushing deflection middlegame pin veryLong,45,45,d6e5,False,0.10094642757435189,3,-0.1387787014245987,g6g3,True,0.9100000262260437,3.7151955000008456,
1304,2095,advantage capturingDefender long middlegame,53,32,b6b2,True,0.9366988447053965,1,0.044580549001693726,b6b2,True,0.9942857027053833,5.529613699996844,
1306,1944,discoveredAttack discoveredCheck endgame long mate mateIn3,65,19,d2b2,True,0.8225751447859375,1,-0.9688178300857544,d2b2,True,0.9871428608894348,0.5677808000182267,
1308,2038,advantage discoveredAttack middlegame short,30,27,d3h7,False,0.09431215662048122,3,-0.5708380937576294,d3c4,True,0.6828571557998657,5.068307900015498,
1310,2145,advantage hangingPiece long opening,23,31,h6f7,False,0.31047336418814064,2,-0.12676861882209778,a5c4,True,0.9242857098579407,5.428253199992469,
1312,1993,advancedPawn advantage endgame promotion sacrifice veryLong,65,20,h7h6,False,0.012801389485051537,8,0.3743663728237152,f4f3,False,0.0014285714132711291,5.842240700003458,
1314,2192,attraction crushing deflection kingsideAttack long middlegame sacrifice,36,42,c3e2,False,0.0005062302115768563,14,-0.009204535745084286,c1g5,False,0.0,6.158620200003497,
1316,2072,crushing deflection endgame pawnEndgame veryLong zugzwang,111,8,c6d6,False,0.30146260939992203,2,-0.02847602404654026,c6c5,True,0.8514285683631897,6.2822893999982625,
1318,2123,advantage middlegame pin sacrifice veryLong,33,2,g8h8,True,0.8553475607786889,1,-0.033240608870983124,g8h8,True,0.9800000190734863,5.879495200002566,
1320,2150,advantage deflection master middlegame pin queensideAttack short,54,36,f1c1,False,0.0005509956315485734,28,-0.31165608763694763,f1c1,False,0.0,6.13566300002276,
1322,2304,advantage fork master middlegame short,57,42,c8b8,False,0.011193894228449878,8,-0.022291934117674828,c8b8,False,0.0028571428265422583,5.925323999981629,
1324,1921,crushing fork long middlegame,21,40,f6b2,True,0.8301615386876785,1,-0.22517672181129456,f6b2,True,0.9900000095367432,5.465205799991963,
1326,2138,crushing endgame long pin,79,24,e2h5,False,0.006620417621496566,9,-0.8616359829902649,e2h5,False,0.0,3.3353044999821577,
1328,1907,endgame epauletteMate mate mateIn2 short,74,32,f2a7,True,0.3467765312844399,1,-0.049495961517095566,f2a7,True,0.9742857217788696,0.1913304000045173,
1330,2071,advantage long middlegame pin,29,52,e5f3,True,0.6376904014871507,1,-0.6659619808197021,e5f3,True,0.9685714244842529,5.077494099998148,
1332,2338,advantage clearance endgame skewer veryLong,62,32,h2h7,True,0.8111690047327691,1,-0.6911351084709167,h2h7,True,0.9928571581840515,5.92186660002335,
1334,2024,crushing defensiveMove hangingPiece middlegame pin veryLong,43,50,e5a1,True,0.8553821487846499,1,-0.7719553709030151,e5a1,True,0.9942857027053833,4.6792061000014655,
1336,2324,crushing deflection endgame veryLong,62,33,a3b4,False,0.14734174222759763,3,0.0970955565571785,a3b4,False,0.009999999776482582,5.851553900021827,
1338,2219,advantage long middlegame skewer,21,36,h5g4,False,0.050577062003185944,4,-0.3333072364330292,h5g4,False,0.0057142856530845165,5.656965299975127,
1340,1945,advantage fork long middlegame pin,58,43,e5e6,False,0.12590619676835718,2,0.42392122745513916,e5d6,True,0.9071428775787354,4.926451000006637,
1342,2002,advantage deflection kingsideAttack long master middlegame,55,37,f4h3,True,0.2648014027513365,1,0.01660063862800598,f4h3,True,0.9671428799629211,3.605138300015824,
1344,2153,crushing kingsideAttack middlegame pin veryLong,66,43,f7f8,True,0.3601982318988584,1,-0.6195707321166992,f7f8,True,0.8485714197158813,5.133808299986413,
1346,2203,advantage defensiveMove deflection endgame exposedKing veryLong,70,5,e1e2,False,0.23927072203381236,2,-0.3718402683734894,e1f1,True,0.977142870426178,0.6333813999954145,
1348,2223,advantage fork long middlegame,61,36,e2g3,True,0.7565837581611298,1,-0.5890465378761292,e2g3,True,0.991428554058075,6.268244100006996,
1350,1903,deflection kingsideAttack master mate mateIn4 middlegame sacrifice veryLong,50,46,d2e3,False,0.00031037892200118513,11,-0.6858639121055603,d2e3,False,0.0,5.966264299990144,
1352,2073,advantage discoveredAttack discoveredCheck endgame short,71,44,d5e4,False,0.033462716748352654,4,-0.12227561324834824,d5e4,False,0.008571428246796131,6.002267099975143,
1354,2228,crushing fork master middlegame short,42,45,d1d5,False,0.022549440208938523,8,0.35057273507118225,a7a5,True,0.7928571701049805,4.585745899996255,
1356,2032,advancedPawn collinearMove crushing endgame master pin veryLong,80,28,f7d5,False,0.05051394176106789,5,-0.03784310072660446,g3e5,True,0.8100000023841858,5.58828519997769,
1358,1934,endgame long mate mateIn3,75,34,a6b7,True,0.5521153203062569,1,0.15640993416309357,a6b7,True,0.9842857122421265,0.33388429999467917,
1360,2295,advantage long middlegame pin,58,48,g6e6,True,0.33920510718868946,1,-0.13273927569389343,g6e6,True,0.9285714030265808,5.564611699985107,
1362,2096,advantage fork middlegame veryLong,49,37,f8f3,True,0.629472805641438,1,-0.0011158877750858665,f8f3,True,0.8942857384681702,5.671821900003124,
1364,2347,advantage attraction kingsideAttack long middlegame sacrifice,54,41,f6e7,False,0.31933378000226886,2,0.02404678985476494,g3g7,True,0.6257143020629883,5.193237700004829,
1366,2131,advantage discoveredAttack long middlegame,32,48,e3h6,False,0.025196433888658682,5,-0.12201052904129028,e3g3,True,0.8128571510314941,5.772244099993259,
1368,1981,crushing discoveredAttack discoveredCheck kingsideAttack middlegame sacrifice short,33,45,d7h3,True,0.3993104682891816,1,0.322660356760025,d7h3,True,0.9657142758369446,3.780032700014999,
1370,1943,endgame long mate mateIn3 triangleMate,73,29,e6h6,False,0.4031920767780498,2,0.21609961986541748,d5f3,True,0.9700000286102295,0.46582050001597963,
1372,2020,advantage discoveredAttack long middlegame,23,53,d5d7,False,0.1497463940840541,2,-0.3166828155517578,d5c4,True,0.9242857098579407,5.672515500016743,
1374,2032,advantage middlegame short trappedPiece,36,49,c2c3,False,0.0483553543747225,6,-0.09572547674179077,d1a1,True,0.6871428489685059,5.492435499996645,
1376,1969,advantage fork middlegame short,37,36,b6c6,False,0.020616503924297945,6,0.32186079025268555,b4c2,True,0.6942856907844543,6.037254399998346,
1378,2196,advantage doubleCheck endgame short,70,29,b3c2,False,0.07277970710686152,6,-0.9936140179634094,e6c6,False,0.014285714365541935,5.377865600021323,
1380,2296,advancedPawn crushing discoveredAttack discoveredCheck endgame exposedKing veryLong,95,22,c2h2,False,0.2385145851137804,2,0.4501684308052063,c2e2,True,0.8700000047683716,5.673715499986429,
1382,2278,crushing long middlegame pin,37,44,d4e6,False,0.14928204140285506,4,-0.03291253000497818,d7c6,True,0.9671428799629211,4.906443999992916,
1384,2123,advantage attraction fork long master middlegame sacrifice,21,40,b6a6,False,0.00023097763262118335,29,0.034015778452157974,b6a6,False,0.0,5.5108399000018835,
1386,2031,crushing deflection discoveredAttack discoveredCheck kingsideAttack long middlegame,41,37,g8g2,True,0.6661223045913433,1,-0.9285589456558228,g8g2,True,0.9871428608894348,5.296929400006775,
1388,2075,advantage attraction fork long middlegame,38,46,d1e1,False,0.12141719144386284,3,0.07499013841152191,d1d8,True,0.9385714530944824,4.1826251999882516,
1390,2279,crushing defensiveMove discoveredAttack fork middlegame veryLong,67,30,f8e6,False,0.03831278801754108,2,-0.5529294013977051,f8e6,False,0.0057142856530845165,5.506190699990839,
1392,2127,advantage attraction deflection kingsideAttack long middlegame sacrifice,39,45,d6c5,False,0.021475309033791853,6,0.27802222967147827,h8h2,True,0.7571428418159485,5.627759099996183,
1394,2301,crushing long middlegame pin sacrifice,34,44,f3g5,False,0.0008383700383365179,5,0.05105000361800194,f3g5,False,0.0,5.701330200012308,
1396,2297,advantage discoveredAttack long middlegame pin,49,29,e5e4,False,0.06604959483997859,5,-0.2585892379283905,c8h3,True,0.868571400642395,4.939184099988779,
1398,2045,advantage kingsideAttack long middlegame pin sacrifice,43,47,d5c6,False,0.0017291766581056232,13,-0.010188404470682144,d5c6,False,0.0,5.7658486000145786,
1400,2136,mate mateIn2 middlegame short,59,35,h3f3,True,0.44623081672347037,1,0.006225460208952427,h3f3,True,0.9757142663002014,0.1820585000095889,
1402,1967,advantage endgame fork long,72,35,e5f6,False,0.07093859829607116,5,-0.13262319564819336,e5h5,True,0.9585714340209961,5.725173099985113,
1404,1980,advantage endgame fork long sacrifice,69,28,c8b8,False,0.015029160409904556,11,0.648242175579071,c8b8,False,0.004285714123398066,4.608101899997564,
1406,2137,advantage middlegame short trappedPiece,25,46,b4e7,True,0.5250136898688376,1,-0.14255394041538239,b4e7,True,0.9785714149475098,5.592440300009912,
1408,2161,crushing fork long middlegame,38,36,e4c5,False,0.08532328294015216,2,0.27168968319892883,e4c5,False,0.017142856493592262,6.139589600003092,
1410,2058,advantage discoveredAttack discoveredCheck fork long middlegame,44,40,f7h8,False,0.004846952967089175,11,-0.5139991641044617,f7h8,False,0.0,5.832345999981044,
1412,1913,advantage attackingF2F7 middlegame pin short,28,44,d3b5,True,0.6019456392131771,1,-0.33993664383888245,d3b5,True,0.9814285635948181,5.516955099999905,
1414,2042,advantage capturingDefender endgame short,100,34,g4e5,False,0.17474967147522188,2,0.19124384224414825,d3b5,True,0.9200000166893005,5.400897899991833,
1416,1944,crushing deflection endgame veryLong,62,39,c4h4,True,0.5186318397985308,1,-0.3492324948310852,c4h4,True,0.8671428561210632,5.137631799996598,
1418,1921,advantage middlegame short trappedPiece,43,39,f6d5,False,0.3386610491168219,2,-0.9649922847747803,d8c8,True,0.9742857217788696,5.058099099987885,
1420,2272,advantage long middlegame quietMove sacrifice,50,40,g5h7,True,0.4224642259147025,1,0.4485814571380615,h6h3,False,0.07285714149475098,5.813020900008269,
1422,2013,advantage fork long master middlegame,41,33,e6d5,True,0.49717586151314824,1,-0.25331956148147583,e6d5,True,0.9614285826683044,5.690200699988054,
1424,1908,crushing discoveredAttack discoveredCheck endgame short,61,31,d4e2,False,0.033736679541547104,6,0.6224784255027771,d4f5,True,0.8828571438789368,5.667427700012922,
1426,2028,crushing discoveredCheck doubleCheck middlegame short,48,36,f4e3,False,0.19425479786430894,2,-0.12191072851419449,f5d6,True,0.9685714244842529,3.301402099983534,
1428,2319,advantage attraction kingsideAttack long opening sacrifice,21,52,c6e5,False,0.025888889063175786,3,-0.033268820494413376,a7f2,True,0.8128571510314941,5.400266899989219,
1430,1995,advantage fork middlegame short,30,29,a1c1,False,0.17373880076307316,2,-0.6645568013191223,g3e5,True,0.9685714244842529,5.691007399989758,
1432,2083,crushing discoveredAttack long middlegame,48,48,e3g3,True,0.5072174905854219,1,-0.6976736187934875,e3g3,True,0.9700000286102295,5.681626900011906,
1434,1907,advantage discoveredAttack discoveredCheck middlegame short,30,45,d1g4,False,0.3108168661479688,2,-0.47494661808013916,b3d5,True,0.9742857217788696,4.808577299991157,
1436,2306,crushing deflection fork long middlegame,48,41,b3d3,False,0.03443307300927113,6,0.09238296747207642,b3d3,False,0.38428571820259094,5.575707499985583,
1438,2165,advantage hangingPiece long middlegame,43,41,d6e5,True,0.5298160953474589,1,-0.8690999150276184,d6e5,True,0.9814285635948181,7.373983000026783,
1440,1936,endgame long mate mateIn3 queenEndgame,91,30,f1e2,False,0.11327426443981055,2,-0.16933749616146088,h6h5,True,0.9485714435577393,0.5232931000064127,
1442,2058,advantage attraction exposedKing fork middlegame veryLong,49,40,d7a4,False,0.0072312685820732445,18,-0.717970073223114,d7a4,False,0.0,6.075962400005665,
1444,2201,advantage defensiveMove master middlegame pin short,56,38,a1d1,False,0.2207401638063372,3,0.427211731672287,g4c8,True,0.9642857313156128,4.146501800016267,
1446,1950,endgame mate mateIn2 short,133,27,d1a4,False,0.022378474672620642,3,0.00897946860641241,d1d3,True,0.7699999809265137,1.4565474999835715,
1448,2052,crushing exposedKing interference long middlegame sacrifice,48,41,g6d6,False,0.1390795381613533,2,-0.23731829226016998,h1h8,True,0.9700000286102295,5.095715399977053,
1450,2114,crushing endgame master pin short,75,28,d2c1,False,0.07189488180883997,4,-0.029947029426693916,e6d5,False,0.06428571790456772,5.435206800000742,
1452,1979,crushing endgame fork long,82,30,e3e7,True,0.9361753310804894,1,0.3489806652069092,e3e7,True,0.9971428513526917,5.512867799989181,
1454,2055,attraction crushing endgame exposedKing intermezzo rookEndgame veryLong,63,24,b3d3,False,0.0507037261331177,7,0.33777758479118347,a7c7,True,0.7557142972946167,5.694328899990069,
1456,2225,crushing endgame interference veryLong,70,35,h3h8,True,0.9847492418651237,1,0.12601633369922638,h3h8,True,0.9985714554786682,5.281262599979527,
1458,1909,advantage master middlegame sacrifice short,60,33,f5g6,False,0.03644992980897694,7,0.17589843273162842,f6g6,True,0.7028571367263794,5.526507300004596,
1460,2205,crushing defensiveMove deflection long middlegame skewer,42,35,a4c5,False,0.12533353069724457,2,-0.4273086190223694,h4e7,True,0.9642857313156128,4.372980900021503,
1462,1931,attraction crushing fork long middlegame,45,34,d8d7,False,0.0012240495762081017,11,-0.26138460636138916,d8d7,False,0.0,3.158591900020838,
1464,2069,exposedKing long master mate mateIn3 middlegame sacrifice,74,43,c7g7,True,0.6826564949716176,1,0.08955782651901245,c7g7,True,0.9828571677207947,4.2115388000092935,
1466,1931,advancedPawn attraction crushing defensiveMove endgame long promotion rookEndgame,64,5,f2e3,True,0.6681677659685972,1,0.7374619841575623,f2e3,True,0.9685714244842529,5.5321563000034075,
1468,2135,advantage middlegame pin short,38,42,f3h4,True,0.36815319188304174,1,-0.22061365842819214,f3e5,False,0.1014285683631897,5.50655189997633,
1470,1900,advantage intermezzo kingsideAttack long middlegame pin,39,33,f4h3,False,0.2411340717820731,2,0.25894734263420105,f6g5,True,0.9585714340209961,4.188710899994476,
1472,2072,advantage discoveredAttack discoveredCheck endgame long,72,42,d5f3,True,0.6988247451703893,1,-0.5475605726242065,d5f3,True,0.9900000095367432,5.794410699978471,
1474,1921,advantage long middlegame queensideAttack sacrifice,54,40,g3d6,False,0.045199281330627616,3,-0.4151536822319031,d1d6,True,0.9228571653366089,5.838596599991433,
1476,1933,crushing middlegame sacrifice veryLong,42,40,f1d3,False,0.07712209477775374,3,-0.04206822067499161,h6f8,True,0.9599999785423279,5.874362400005339,
1478,2028,advantage long middlegame trappedPiece,58,39,h7b7,False,3.418498323986748e-05,32,0.06244531273841858,h7b7,False,0.0,5.606287599977804,
1480,2046,advantage middlegame pin short,34,47,d1a4,True,0.5409229349931375,1,0.39277833700180054,d1a4,True,0.9585714340209961,5.529021499998635,
1482,1942,long mate mateIn3 middlegame,66,31,b2h8,True,0.34789972938069724,1,-0.07968098670244217,b2h8,True,0.5600000023841858,2.537049999984447,
1484,1977,crushing middlegame pin short,65,36,d7c7,True,0.667768534513894,1,-0.8876825571060181,d7c7,True,0.9714285731315613,5.487045499990927,
1486,2182,crushing master middlegame queensideAttack sacrifice short,45,37,d4b5,False,0.0006700014087205238,15,0.01690463162958622,a8b8,False,0.0,5.504658899997594,
1488,2162,advantage fork master middlegame short,17,43,c6b4,False,0.16506814278499016,2,0.0033913608640432358,c6a5,True,0.9614285826683044,5.6766048000135925,
1490,2177,advantage middlegame short trappedPiece,44,31,e2e4,True,0.5104544003099161,1,0.057633135467767715,e2e4,True,0.9757142663002014,5.794355299993185,
1492,2039,long mate mateIn3 opening sacrifice,16,49,e5f7,False,0.10668777370569586,2,0.45782721042633057,e5g6,False,0.03857142850756645,5.575393900013296,
1494,2333,crushing fork middlegame veryLong,44,42,e1e6,False,0.36580929082115443,2,0.3364366888999939,c4b6,True,0.954285740852356,4.767973600013647,
1496,2059,advancedPawn attraction crushing endgame long promotion,89,37,b2b1q,False,0.01388189555118873,6,0.07613527774810791,b2b1q,False,0.0028571428265422583,2.6493686999892816,
1498,1947,crushing hangingPiece long middlegame,54,31,d4e6,True,0.6432309450050895,1,-0.05987058952450752,d4e6,True,0.9842857122421265,7.426519700005883,
1500,2055,advantage exposedKing fork long middlegame,36,50,c3d4,False,0.0005334438900389177,18,-0.5409055948257446,c3d4,False,0.0,6.200421599991387,
1502,2266,crushing discoveredAttack master middlegame short,46,30,d2g5,False,0.16384921325870586,3,0.3923574984073639,d2c3,True,0.6828571557998657,4.926739099988481,
1504,1927,crushing endgame rookEndgame short trappedPiece,71,17,f6f5,False,0.10868940979859501,5,0.05373053252696991,f6g7,True,0.9528571367263794,5.571114399994258,
1506,1959,crushing endgame pin sacrifice short,64,34,b2b3,False,0.01715565753693901,11,0.0864516869187355,f4c4,False,0.004285714123398066,5.852959199983161,
1508,2164,advantage middlegame pin short,33,50,a8a1,True,0.9201941232664296,1,-0.4057740867137909,a8a1,True,0.9942857027053833,5.739999699988402,
1510,2008,advantage intermezzo long middlegame queensideAttack sacrifice,43,36,a3a2,True,0.561576262141842,1,-0.5017902851104736,a3a2,True,0.9757142663002014,5.067856500012567,
1512,1908,endgame mate mateIn2 short,54,34,e8g6,True,0.5186686902182327,1,0.7582387924194336,e8g6,True,0.9742857217788696,0.5056527999986429,
1514,2313,crushing endgame pin short,113,25,g6g3,True,0.6186587724764029,1,0.18013989925384521,g6d6,False,0.21714285016059875,5.537244999984978,
1516,2260,long mate mateIn3 middlegame sacrifice,52,37,e3f3,False,0.00864995425324175,8,-0.9599158763885498,e3f3,False,0.0,5.50083010000526,
1518,2071,mate mateIn2 middlegame short,40,43,c6a7,False,0.00145138504882193,19,-0.05825065076351166,c6a5,False,0.0,5.380894600006286,
1520,1983,crushing defensiveMove hangingPiece middlegame short,57,42,f4f5,False,0.15861337957863056,2,-0.24421708285808563,g8h7,True,0.9528571367263794,5.386573000025237,
1522,1952,advantage attraction kingsideAttack long middlegame sacrifice,32,50,d1h5,False,0.13798726204409617,2,-0.13387851417064667,d3h7,True,0.868571400642395,5.132953299995279,
1524,2120,crushing discoveredAttack discoveredCheck endgame long,48,32,f6f7,True,0.44231614236816796,1,-0.5728164911270142,f6f7,True,0.9728571176528931,3.9747128000017256,
1526,2062,crushing endgame hangingPiece long,75,2,e8d8,True,0.7312797755176033,1,-0.8014469742774963,e8d8,True,0.991428554058075,6.117179599998053,
1528,2104,advantage discoveredAttack endgame short,56,31,g4f4,False,0.0007663218467505976,24,-0.3642706573009491,c2c3,False,0.0,5.879647399997339,
1530,2273,advantage middlegame short trappedPiece,29,22,f8f6,False,0.17710456756407064,2,-0.4825327694416046,a8a6,True,0.9100000262260437,7.664411900012055,
1532,2153,crushing endgame exposedKing fork sacrifice veryLong,76,31,g3g8,True,0.263375759810882,1,-0.10288219898939133,d4c6,False,0.058571428060531616,0.6022694999992382,
1534,1902,endgame kingsideAttack long mate mateIn3 sacrifice,45,34,h7h5,False,0.31570650286103136,2,-0.06241855397820473,g6g3,True,0.9557142853736877,0.8563710000016727,
1536,2324,advantage fork long middlegame,35,32,g6f5,True,0.8228747385621054,1,-0.15065672993659973,g6f5,True,0.991428554058075,5.8136225000198465,
1538,2320,advantage deflection fork intermezzo long middlegame,38,50,d1d6,False,0.2700238555992934,2,0.041013866662979126,g5g7,True,0.8785714507102966,5.692223099991679,
1540,2315,advantage endgame fork veryLong,58,30,d3d5,True,0.3257487639213926,1,-0.7395232915878296,d3d5,True,0.9728571176528931,5.541941300005419,
1542,1921,advantage endgame fork long,54,27,c3b4,True,0.538389515893986,1,-0.8730546832084656,c3b4,True,0.9800000190734863,5.448579399992013,
1544,1936,clearance long mate mateIn3 middlegame sacrifice,38,46,e4f6,False,0.0008649093027855795,21,-0.17616502940654755,e4f6,False,0.0,5.591687700012699,
1546,1925,crushing fork long middlegame pin,61,2,c8d8,True,0.7065745598255468,1,0.06539659947156906,c8d8,True,0.9800000190734863,5.462251299992204,
1548,1924,clearance crushing middlegame pin sacrifice short,45,44,e7e2,False,0.00460699192244709,12,0.24521850049495697,b8b7,False,0.0,5.741038299980573,
1550,2069,advantage capturingDefender intermezzo long middlegame,47,40,e8e1,True,0.5215896259936319,1,-0.06948013603687286,e8e1,True,0.9471428394317627,5.7712732999934815,
1552,2314,crushing middlegame pin short,38,41,c1c7,True,0.5278913316279858,1,0.5989671945571899,c1c7,True,0.9485714435577393,5.643022300006123,
1554,2045,advancedPawn advantage defensiveMove endgame long quietMove sacrifice,71,15,c4c3,False,0.06180191403836371,6,-0.5512682199478149,c6d4,True,0.9300000071525574,5.748051200003829,
1556,2021,advantage endgame fork long,51,25,e3e1,False,0.26073887682379127,2,-0.3446599245071411,e3c1,True,0.9742857217788696,7.414599899988389,
1558,1924,attraction crushing fork long middlegame sacrifice,36,50,a6e2,False,0.009292006098629747,8,0.4181213676929474,e3c5,False,0.0,6.931381600006716,
1560,1931,crushing middlegame short trappedPiece,73,22,a5a7,True,0.5697953727702402,1,0.15043114125728607,a5a7,True,0.9828571677207947,5.778091599990148,
1562,1959,crushing long master middlegame pin,52,40,f7e5,True,0.5486043967132962,1,-0.8577113151550293,f7e5,True,0.9571428298950195,5.500033999996958,
1564,2208,attraction crushing deflection long middlegame sacrifice,68,30,f1f6,False,0.02208618643361438,8,-0.057494621723890305,f1f6,False,0.0028571428265422583,5.293347900005756,
1566,2013,crushing long middlegame quietMove sacrifice,56,48,a3a4,False,0.08101550010255736,2,-0.4233505129814148,a3a4,False,0.008571428246796131,4.99062799999956,
1568,1982,crushing deflection long middlegame pin,59,32,g3e3,False,0.08642913335080865,3,0.420741468667984,h5h1,True,0.9657142758369446,4.600401200004853,
1570,2122,advantage discoveredAttack endgame long pin,60,37,b4c4,True,0.7325966108030215,1,-0.252760648727417,b4c4,True,0.9857142567634583,5.381084400025429,
1572,2156,advantage hangingPiece long middlegame,49,3,f6g7,True,0.5385438481794065,1,-0.5068762898445129,f6g7,True,0.9828571677207947,5.61803620000137,
1574,1964,attraction crushing kingsideAttack long middlegame sacrifice,36,52,g5f6,False,0.029430890959747935,4,0.07658597081899643,g5f6,False,0.018571428954601288,6.1369963999895845,
1576,2154,advantage endgame pin short,65,34,e4f2,False,0.06067042537716329,3,-0.5681349039077759,a5a4,True,0.9342857003211975,5.918641199998092,
1578,1993,collinearMove mate mateIn2 middlegame pin sacrifice short,48,40,e6f6,True,0.4630429623591694,1,0.8081754446029663,a3e7,False,0.051428571343421936,7.501726300019072,
1580,2255,bishopEndgame crushing deflection endgame long,88,11,b6b5,True,0.5081705403331598,1,-0.13907712697982788,b6b5,True,0.9257143139839172,6.889958399988245,
1582,1959,advantage fork hangingPiece long opening,39,30,c5c1,True,0.27448447978265184,1,-0.9980432987213135,c5c1,True,0.9700000286102295,4.18062229998759,
1584,1909,advantage attraction exposedKing middlegame veryLong,78,44,b1b8,True,0.9373395227648215,1,0.46543270349502563,b1b8,True,0.9971428513526917,4.914757499995176,
1586,2123,endgame mate mateIn2 short,69,34,e5f3,False,0.34121675023384174,2,-0.47250795364379883,c2d1,True,0.9599999785423279,0.22019059999729507,
1588,1904,crushing defensiveMove master middlegame pin short,55,25,c2c1,True,0.6081514258568664,1,-0.39301133155822754,c2c1,True,0.9814285635948181,4.816031999973347,
1590,1942,attraction mate mateIn2 middlegame morphysMate short,87,25,d7a4,False,0.3114289474926358,2,-0.9495121240615845,b4b3,True,0.9814285635948181,0.20079530001385137,
1592,2088,advantage endgame long pin,93,30,d2d1q,False,0.26040810411190474,2,0.5095115900039673,e1a1,False,0.33142855763435364,5.167471299995668,
1594,1988,equality fork middlegame short,55,33,b8b3,False,0.13259315246144893,3,-0.33112001419067383,e5f4,True,0.9314285516738892,4.889083699992625,
1596,2203,advancedPawn crushing defensiveMove endgame promotion rookEndgame sacrifice veryLong,91,25,d4d3,True,0.5965899561107627,1,-0.19943417608737946,d4d3,True,0.9114285707473755,5.143276400020113,
1598,2130,advantage long middlegame pin,36,53,g8a8,True,0.8373142463686695,1,0.3654506206512451,g8a8,True,0.991428554058075,5.292241600021953,
1600,1988,advantage endgame master sacrifice short,70,33,f6b6,False,0.0649229224047146,2,-0.600598931312561,f6b6,False,0.008571428246796131,5.495312600018224,
1602,1974,attraction deflection endgame mate mateIn2 queensideAttack sacrifice short,85,17,d8d1,False,0.006487265461276807,11,-0.06098854914307594,b2b1,True,0.9599999785423279,0.2796109000046272,
1604,2128,advantage clearance kingsideAttack long middlegame sacrifice,44,40,b2d4,False,0.015928474943036678,2,-0.204502135515213,b2d4,False,0.0071428571827709675,5.754789400001755,
1606,2271,advantage hangingPiece kingsideAttack long middlegame,47,41,d6h2,False,0.18527724956263358,2,-0.1301662176847458,e8e4,True,0.9528571367263794,5.661795799998799,
1608,2078,crushing defensiveMove endgame hangingPiece master short,83,23,d4g4,True,0.7440782783111413,1,-0.39952170848846436,d4g4,True,0.9814285635948181,5.608733899978688,
1610,2057,advantage fork long middlegame,54,28,f4f5,False,0.3516456480191881,2,-0.685313880443573,f4c7,True,0.9714285731315613,7.093694500013953,
1612,1900,mate mateIn2 middlegame short,42,42,h1h7,True,0.7060759723007567,1,-0.43889468908309937,h1h7,True,0.9828571677207947,0.278606400010176,
1614,1955,advantage defensiveMove endgame long pin,84,23,c7c8,True,0.34201883496841634,1,-0.6136241555213928,c7c8,True,0.9671428799629211,6.934708299988415,
1616,1994,advantage endgame exposedKing fork long,63,31,h4e1,False,0.23776953528080733,2,-0.3580613136291504,d4e2,True,0.9599999785423279,5.156767000007676,
1618,2334,advancedPawn advantage deflection exposedKing fork intermezzo long middlegame sacrifice,59,43,d6e5,False,0.19298087560441765,3,-0.4151051342487335,f2g2,True,0.9628571271896362,4.685300700017251,
1620,2134,crushing endgame hangingPiece master short,111,18,c5b6,True,0.7665007389935513,1,0.032445039600133896,c5b6,True,0.9800000190734863,5.351334999984829,
1622,1975,crushing deflection endgame long master,73,23,c4b2,False,0.10692411122968405,2,0.08758950978517532,a2b3,True,0.9657142758369446,2.768707799987169,
